TaxID	Scientific Name	CLARK	Kaiju	Kraken
165696	Novosphingobium	NA	16	NA
165697	Sphingopyxis	NA	14	NA
165779	Anaerococcus	NA	15	NA
1658665	Mitsuaria sp. 7	15	31	14
1658671	Arsenicicoccus sp. oral taxon 190	18	30	16
1658672	Ottowia sp. oral taxon 894	117	294	109
1659194	Pseudomonas sp. GR 6-02	3	6	NA
1660064	Campylobacter sp. NCTC 13003	5	10	NA
1660067	Campylobacter pinnipediorum subsp. pinnipediorum	NA	21	NA
1660071	Campylobacter sp. RM18021	NA	4	NA
1660073	Campylobacter sp. RM6137	6	22	NA
1660074	Campylobacter sp. RM8964	2	3	NA
1660076	Campylobacter sp. RM12175	NA	6	NA
1660083	Leptospirillum sp. Group II 'CF-1'	NA	20	NA
1661	Trueperella pyogenes	27	136	20
1661694	Streptomyces sp. Tue 6075	1	17	NA
1662285	Methylophilus sp. TWE2	7	27	NA
1662330	Rhodobacter phage RcTitan	NA	1	NA
1662332	Rhodobacter phage RcRhea	NA	3	NA
1662456	Acidovorax sp. NA2	2	6	NA
1662458	Acidovorax sp. P4	13	3	12
1663	Arthrobacter	NA	52	NA
166314	Synechococcus sp. WH 8109	2	1	NA
1663591	Magnetospirillum sp. XM-1	2	19	NA
1664069	Bacillus glycinifermentans	5	12	NA
166501	Thermobaculum terrenum	2	NA	NA
1667587	Papio ursinus cytomegalovirus	NA	39	NA
166935	Pseudoalteromonas translucida	11	NA	10
167	Treponema succinifaciens	13	NA	12
1670800	Mesorhizobium sp. B7	2	11	NA
1671721	Marinobacter sp. CP1	NA	4	NA
1673428	Cuniculiplasma divulgatum	NA	3	NA
167375	Cyanobium	NA	1	NA
1673877	Streptomyces phage Amela	NA	1	NA
1674146	Borrelia mayonii	NA	3	NA
1674922	Labrenzia sp. CP4	NA	3	NA
1674923	Thermococcus sp. 2319x1	NA	2	NA
167539	Prochlorococcus marinus subsp. marinus str. CCMP1375	NA	11	NA
167542	Prochlorococcus marinus str. MIT 9515	NA	5	NA
167555	Prochlorococcus marinus str. NATL1A	NA	3	NA
167642	Ilyobacter polytropus	15	NA	20
1678	Bifidobacterium	NA	147	NA
1678028	Massilia sp. NR 4-1	23	37	25
1678128	Limnohabitans sp. 63ED37-2	15	20	NA
1678129	Limnohabitans sp. 103DPR2	4	9	NA
1678678	Burkholderia sp. HB1	6	7	NA
167879	Colwellia psychrerythraea 34H	NA	20	NA
1679	Bifidobacterium longum subsp. longum	NA	5	NA
1679444	Akkermansia glycaniphila	17	58	16
1679489	Haladaptatus sp. R4	NA	2	NA
167964	Anaerolinea thermophila	4	NA	NA
167965	uncultured Termite group 1 bacterium	2	NA	NA
1680	Bifidobacterium adolescentis	8	15	NA
1681	Bifidobacterium bifidum	11	20	11
168169	Candidatus Ishikawaella capsulata	8	NA	NA
1682	Bifidobacterium longum subsp. infantis	NA	9	NA
1682113	Mycobacterium sp. YC-RL4	NA	3	NA
1683	Bifidobacterium angulatum	7	37	NA
1684	Bifidobacterium asteroides	11	NA	11
168471	Laribacter hongkongensis	32	NA	20
1685	Bifidobacterium breve	6	14	NA
1685010	Chryseobacterium sp. IHB B 10212	49	367	49
1686	Bifidobacterium catenulatum	4	NA	NA
1686310	Bartonella apis	8	21	NA
168657	Hydrogenobaculum	NA	13	NA
168694	Salinispora	NA	5	NA
168695	Salinispora tropica	8	NA	NA
168697	Salinispora arenicola	2	NA	NA
1687	Bifidobacterium coryneforme	1	NA	NA
1689	Bifidobacterium dentium	49	66	49
1690248	Arthrobacter sp. LS16	6	5	NA
1690684	Mycobacterium phage Phlei	NA	9	NA
1690815	Pseudonocardia sp. HH130630-07	8	31	NA
1691958	Brevibacillus phage Sundance	NA	1	NA
1692238	Enterobacter sp. FY-07	18	15	12
169292	Corynebacterium aurimucosum	14	NA	12
1694	Bifidobacterium pseudolongum	2	NA	NA
1695218	Paenibacillus sp. 32O-W	5	38	NA
1696072	Microbacterium sp. CGR1	4	6	NA
169679	Clostridium saccharobutylicum	15	40	12
1697	Corynebacterium ammoniagenes	13	10	12
1697043	Bordetella sp. H567	16	17	14
1697053	Oblitimonas alkaliphila	9	28	10
169760	Paenibacillus stellifer	7	25	NA
1699622	Psychrobacter sp. P2G3	1	21	NA
1699624	Psychrobacter sp. P11G5	NA	12	NA
169963	Listeria monocytogenes EGD-e	NA	6	NA
1701811	Streptococcus phage phiARI0004	NA	5	18
1701812	Streptococcus phage phiARI0031	NA	2	NA
1701813	Streptococcus phage phiARI0131-1	NA	30	34
1701814	Streptococcus phage phiARI0131-2	NA	12	NA
1701824	Streptococcus phage phiARI0460-1	NA	1	NA
1701826	Streptococcus phage phiARI0462	NA	14	12
1701827	Streptococcus phage phiARI0468-1	NA	2	NA
1701828	Streptococcus phage phiARI0468-2	NA	7	NA
1701830	Streptococcus phage phiARI0468-4	NA	3	NA
1701837	Streptococcus phage phiARI0746	NA	13	26
1701842	Streptococcus phage phiARI0923	NA	4	NA
1701850	Streptococcus phage A25	NA	12	NA
170187	Streptococcus pneumoniae TIGR4	NA	126	NA
1702170	Citrobacter sp. FDAARGOS_156	6	4	NA
1702221	Faecalibaculum rodentium	12	132	14
1702287	Negativicoccus massiliensis	989	1959	1579
1702325	Chelatococcus sp. CO-6	6	5	NA
1703	Brevibacterium linens	26	75	19
170325	Canid alphaherpesvirus 1	NA	1	NA
1703969	Rhizobium sp. N324	2	6	NA
1704044	Arthrobacter sp. ERGS1:01	7	28	NA
1704307	Candidatus Xiphinematobacter sp. Idaho Grape	1	3	NA
1704499	Methylovulum psychrotolerans	13	NA	NA
1705	Corynebacterium stationis	6	13	NA
1705394	Candidatus Thioglobus autotrophicus	3	3	NA
1705562	Haloarcula rubripromontorii	NA	2	NA
1705617	Capnocytophaga sp. oral taxon 323	2373	2320	3393
170573	Staphylococcus pettenkoferi	7	NA	NA
1706369	Cellvibrionales	NA	11	NA
1706371	Cellvibrionaceae	NA	8	NA
1706375	Spongiibacteraceae	NA	14	NA
1707	Cellulomonas	NA	10	NA
1707785	Massilia sp. WG5	15	31	16
1708	Cellulomonas fimi	14	NA	13
171	Leptospira	NA	34	NA
1710	Cellulosimicrobium cellulans	7	22	NA
1711	Cellulomonas flavigena	23	NA	24
171101	Streptococcus pneumoniae R6	NA	1027	NA
1712654	Thermococcus piezophilus	NA	1	NA
1712675	Turicibacter sp. H121	39	61	30
171284	Mycoplasma cynos	6	NA	NA
171437	Tistrella mobilis	5	NA	NA
1714373	Microbacterium sp. No. 7	13	71	16
171549	Bacteroidales	NA	22384	NA
171550	Rikenellaceae	NA	30	NA
171551	Porphyromonadaceae	NA	168	NA
1715806	Methanosarcina flavescens	NA	5	NA
1715860	Staphylococcus sp. AntiMn-1	2	NA	NA
1715989	Candidatus Nitrospira inopinata	1	29	NA
1716	Corynebacterium	NA	1024	NA
1716143	Desulfovibrio indicus	4	21	NA
171695	Thermodesulfatator indicus	6	NA	NA
1717	Corynebacterium diphtheriae	18	57	17
1718	Corynebacterium glutamicum	5	24	NA
1718278	Brucella phage BiPBO1	NA	1	NA
1719	Corynebacterium pseudotuberculosis	7	35	NA
172	Leptospira biflexa	3	NA	NA
1720344	Psychrobacter sp. AntiMn-1	14	13	NA
172045	Elizabethkingia miricola	3	39	NA
1720526	Golden Marseillevirus	NA	1	NA
1721	Corynebacterium callunae	2	NA	NA
1721091	Chryseobacterium sp. IHB B 17019	76	296	70
1725411	Streptomyces sp. CdTB01	4	28	NA
1727	Corynebacterium variabile	17	NA	15
1727163	Algoriphagus sp. M8-2	8	110	NA
1727164	Pedobacter sp. PACM 27299	9	171	NA
1727196	Methylomonas sp. DH-1	23	38	23
1729720	Salegentibacter sp. T436	17	108	15
173	Leptospira interrogans	10	18	10
1730	Eubacterium	NA	1	NA
1731	Peptoclostridium acidaminophilum	13	NA	12
173479	Gemmatimonas	NA	15	NA
173480	Gemmatimonas aurantiaca	7	NA	NA
1734925	Propionibacterium acnes subsp. acnes	NA	3	NA
1736	Eubacterium limosum	20	141	18
1736674	Algibacter alginicilyticus	17	106	15
1736675	Devosia sp. A16	9	12	NA
1737404	Tissierellia	NA	12	NA
1737490	Cellvibrionaceae bacterium 017	6	29	NA
173976	Cycas necrotic stunt virus	NA	1	NA
174	Leptospira borgpetersenii	1	6	NA
1740	Thermodesulfobacterium	NA	2	NA
1740163	Burkholderia sp. Bp7605	4	17	NA
1741	Thermodesulfobacterium commune	6	NA	NA
1742993	Pseudarthrobacter	NA	3	NA
1744	Propionibacterium freudenreichii	25	58	22
1747	Cutibacterium acnes	2355	1679	2362
1748	Acidipropionibacterium acidipropionici	45	75	38
1749074	Mycoplasma sp. (ex Biomphalaria glabrata)	5	13	NA
1749259	Marinobacter sp. LQ44	6	14	NA
1750	Pseudopropionibacterium propionicum	1929	NA	1923
1750719	Kurthia sp. 11kri321	44	31	42
1751286	Nostoc sp. NIES-3756	3	10	NA
1751294	Streptomyces sp. 4F	6	20	NA
1752	Propionibacterium freudenreichii subsp. shermanii	NA	4	NA
1752063	Fischerella sp. NIES-3754	8	13	NA
1752064	Leptolyngbya sp. NIES-3755	4	8	NA
1754	Thermoanaerobacter	NA	44	NA
1756149	Elizabethkingia genomosp. 3	5	40	NA
1756150	Elizabethkingia genomosp. 4	12	29	12
1758255	Halorubrum sp. SAH-A6	NA	4	NA
1758689	Serinicoccus sp. JLT9	48	29	37
1759059	Caulobacteraceae bacterium OTSz_A_272	NA	10	NA
1759399	Streptococcus sp. A12	5610	2028	5586
1759437	Serratia sp. YD25	7	NA	NA
1760	Actinobacteria	NA	2669	NA
1762	Mycobacteriaceae	NA	1	NA
176280	Staphylococcus epidermidis ATCC 12228	NA	18	NA
176299	Agrobacterium fabrum str. C58	NA	7	NA
1763	Mycobacterium	NA	151	NA
1763524	Isosphaeraceae	NA	3	NA
1763534	Flavobacterium crassostreae	18	96	10
1763535	Hydrogenophaga sp. LPB0072	3	19	NA
1763536	Thalassotalea crassostreae	20	26	21
1763538	Paenibacillus sp. LPB0068	12	29	11
1764	Mycobacterium avium	8	20	NA
1765	Mycobacterium bovis	83	NA	87
1765055	Haloarcula sp. CBA1127	NA	1	NA
1765655	Halorubrum tropicale	NA	2	NA
1766	Mycobacterium fortuitum	NA	1	NA
1768	Mycobacterium kansasii	137	24	130
1768108	Deinococcus actinosclerus	2	5	NA
1768242	Paucibacter sp. KCTC 42545	23	28	23
1769	Mycobacterium leprae	1	5	NA
1769296	Candidatus Methanomethylophilus sp. 1R26	NA	6	NA
1769779	Microbulbifer sp. CCB-MM1	5	31	NA
1770	Mycobacterium avium subsp. paratuberculosis	NA	2	NA
1771	Mycobacterium phlei	2	15	NA
1771959	Arthrobacter sp. ATCC 21022	2	2	NA
1772	Mycobacterium smegmatis	4	8	NA
1773	Mycobacterium tuberculosis	180	NA	176
1774	Mycobacterium chelonae	4	NA	NA
1774273	Polaribacter vadi	14	39	11
177437	Desulfobacterium autotrophicum HRM2	NA	71	NA
1774373	Alteromonas mediterranea DE	NA	6	NA
177439	Desulfotalea psychrophila LSv54	NA	47	NA
1775140	Bacillus phage vB_BhaS-171	NA	1	NA
1775411	Rhodanobacteraceae	NA	15	NA
1776294	Nitrosopumilus sp. Nsub	NA	1	NA
1778262	Candidatus Doolittlea endobia	4	4	NA
1778263	Candidatus Hoaglandella endobia	2	14	NA
1778264	Candidatus Mikella endobia	2	3	NA
1779382	Rhodothermaceae bacterium RA	84	73	65
1781	Mycobacterium marinum	NA	5	NA
1783257	PVC group	NA	5	NA
1783270	FCB group	NA	215	NA
1783272	Terrabacteria group	NA	2546	NA
1783515	Streptomyces sp. S10(2016)	11	15	11
1785128	Acinetobacter lactucae	5	1	NA
1785145	Pseudomonas sp. MS586	2	2	NA
1785995	Gemella sp. oral taxon 928	835	5712	808
1785996	Leptotrichia sp. oral taxon 847	110	337	102
178606	Leptospirillum ferriphilum	NA	2	NA
1788301	Pseudomonas versuta	1	NA	NA
1789224	Acinetobacter larvae	4	70	NA
179	Leptospirillum	NA	10	NA
1790137	Wenyingzhuangia fucanilytica	13	139	NA
1791	Mycobacterium aurum	3	10	NA
1792307	Bosea sp. PAMC 26642	5	8	NA
1792508	Yangia sp. CCB-MM3	5	10	NA
1793721	Stenotrophomonas sp. KCTC 12332	NA	3	NA
179408	Oscillatoria nigro-viridis PCC 7112	NA	26	NA
1795043	Burkholderia sp. PAMC 26561	1	9	NA
1795053	Microbacterium sp. PAMC 28756	7	14	NA
1795630	Frondihabitans sp. PAMC 28766	7	33	NA
1795631	Variovorax sp. PAMC 28711	10	20	NA
1795874	Burkholderia sp. PAMC 28687	2	5	NA
179636	Alicycliphilus denitrificans	24	23	22
1796613	Bacteroides caecimuris	71	350	55
1796616	Blautia sp. YL58	39	243	38
1796994	Arthrobacter phage BarretLemon	NA	2	NA
1796997	Arthrobacter phage Mudcat	NA	151	NA
1798085	Piscine myocarditis-like virus	NA	1	NA
18	Pelobacter	NA	13	NA
180	Leptospirillum ferrooxidans	2	NA	NA
1800	Mycobacterium chubuense	3	NA	NA
180230	Cyprinid herpesvirus 3	NA	1	NA
180282	Delftia tsuruhatensis	20	7	20
1804	Mycobacterium gilvum	3	11	NA
1804984	Burkholderia sp. OLGA172	9	27	NA
1805478	Olsenella sp. Marseille-P2300	15	105	14
1805714	Christensenella massiliensis	14013	1497	16423
1805827	Rhodococcus sp. MTM3W5.2	4	9	NA
180586	Casphalia extranea densovirus	NA	1	NA
1806885	Sphingorhabdus sp. M41	NA	25	NA
1806905	Arthrobacter sp. ZXY-2	2	4	NA
1807790	Rhodococcus sp. BH4	NA	3	NA
180957	Pectobacterium carotovorum subsp. brasiliense	NA	7	NA
1810	Mycobacterium vaccae	3	NA	NA
1810504	Immundisolibacter cernigliae	10	13	NA
181083	Chlorovirus	NA	1	NA
1811193	Streptococcus pantholopis	43	115	42
1812480	Streptomyces sp. fd1-xmd	5	20	NA
1812934	Enterobacter cloacae complex 'Hoffmann cluster III'	NA	1	NA
1812935	Enterobacter cloacae complex 'Hoffmann cluster IV'	NA	1	NA
1813	Amycolatopsis	NA	26	NA
1814	Amycolatopsis methanolica	15	NA	11
1814128	Streptococcus halotolerans	87	108	85
1815631	Salmonella phage vB_SnwM_CGG4-1	NA	3	NA
1816218	Colwellia sp. PAMC 20917	19	17	16
1816219	Colwellia sp. PAMC 21821	6	11	NA
181663	Desulfococcus oleovorans	7	NA	NA
1817	Nocardia	NA	8	NA
1821560	Gordonia phage Phinally	NA	3	NA
1821561	Gordonia phage Schwabeltier	NA	1	NA
1821564	Gordonia phage Vivi2	NA	2	NA
1821566	Gordonia phage Yvonnetastic	NA	1	NA
1821621	Marinobacterium sp. ST58-10	9	46	NA
1821749	Cardiovirus A	NA	NA	12
182210	Desulfovibrio aespoeensis	1	NA	NA
182217	Helicobacter cetorum MIT 00-7128	NA	14	NA
1822464	Paraburkholderia	NA	14	NA
182337	Erwinia billingiae	6	NA	NA
1823759	Desulfuromonas sp. DDH964	15	20	14
1825069	Streptococcus marmotae	137	249	132
1826170	Tokyovirus A1	NA	1	NA
182640	Kribbella flavida	11	NA	11
1827	Rhodococcus	NA	105	NA
182710	Oceanobacillus iheyensis	16	NA	10
1827469	Brevundimonas sp. GW460-12-10-14-LB2	3	12	NA
1827481	Enterobacter sp. ODB01	2	NA	NA
1828	Rhodococcus fascians	1	NA	NA
1833	Rhodococcus erythropolis	8	4	NA
1833852	Desulfotomaculum ferrireducens	8	27	NA
1834196	Lachnoclostridium sp. YL32	50	545	47
1834198	Ruminiclostridium sp. KB18	3	102	NA
1834200	Parabacteroides sp. YL27	157	1494	130
1834205	Burkholderiales bacterium YL45	10	78	NA
1834207	Erysipelotrichaceae bacterium I46	23	223	22
1834519	Fibrella sp. ES10-3-2-2	6	121	NA
1835254	Polynucleobacter duraquae	4	12	NA
1835721	secondary endosymbiont of Trabutina mannipara	3	5	NA
1836	Saccharopolyspora erythraea	4	NA	NA
1836467	Maribacter sp. T28	15	71	16
1837283	Streptomyces sp. S8	NA	12	NA
1838064	Gordonia phage BritBrat	NA	1	NA
1838072	Gordonia phage McGonagall	NA	3	NA
1838074	Gordonia phage OneUp	NA	2	NA
1838286	Lacunisphaera limnophila	23	22	16
183963	Halobacteria	NA	64	NA
183967	Thermoplasmata	NA	7	NA
1839798	Bacillus sp. FDAARGOS_235	NA	1	NA
1839799	Streptococcus sp. FDAARGOS_192	215	161	326
1839800	Yersinia sp. FDAARGOS_228	NA	2	NA
1839801	Dehalogenimonas formicexedens	7	8	NA
184064	Thermodesulfobium narugense	8	NA	NA
1841249	Streptomyces sp. RTd22	10	24	10
1841863	Gordonibacter massiliensis	4	35	NA
184250	Streptococcus constellatus subsp. pharyngis	NA	212	NA
1842532	Pelobacter sp. SFB93	3	17	NA
1842533	Acidovorax sp. RAC01	7	10	NA
1842534	Sinorhizobium sp. RAC02	2	14	NA
1842535	Blastomonas sp. RAC04	2	11	NA
1842536	Agrobacterium sp. RAC06	6	19	NA
1842537	Hydrogenophaga sp. RAC07	16	24	11
1842539	Bosea sp. RAC05	5	21	NA
1842540	Methyloversatilis sp. RAC08	6	34	NA
1842727	Rhodoferax sp. DCY110	18	31	16
1843368	Sphingobium sp. RAC03	3	15	NA
1844006	Phaeobacter porticola	NA	4	NA
1844051	Brucella sp. 09RB8910	NA	1	NA
1844477	Pseudomonas phage NP1	NA	5	NA
1847	Pseudonocardia	NA	58	NA
1847728	Lactobacillus sp. WiKim39	9	42	NA
1849031	Exiguobacterium sp. U13-1	NA	2	NA
1849032	Arthrobacter sp. U41	12	20	10
184914	Corallococcus coralloides	5	NA	NA
184917	Desulfovibrio magneticus	3	NA	NA
1849491	Auricoccus indicus	17	33	18
1849967	Streptomyces sp. SAT1	NA	20	NA
185008	Butyrivibrio hungatei	11	140	10
1850246	Lutibacter sp. LPB0138	15	108	13
1850250	Rhodobacter sp. LPB0142	3	9	NA
1850252	Tenacibaculum sp. LPB0136	13	69	11
1850254	Arcobacter sp. LPB0137	3	23	NA
1850526	Arachidicoccus sp. BS20	31	109	23
1851505	Cyanobium sp. NIES-981	2	6	NA
1852	Saccharomonospora viridis	2	NA	NA
1852373	Murdochiella sp. Marseille-P2341	36	91	20
1852374	Ezakiella massiliensis	18	97	15
1852377	Actinomyces sp. Marseille-P2985	1435	2290	1431
185300	Paludibacter propionicigenes	92	NA	80
1853130	Pseudomonas sp. A3(2016)	1	6	NA
1853232	Hymenobacteraceae	NA	73	NA
1853690	Halolamina sp. CBA1230	NA	1	NA
1854	Frankia	NA	6	NA
1855519	Sphingobium sp. EP60837	1	7	NA
1855726	Burkholderia sp. KK1	NA	1	NA
1855823	Macrococcus canis	9	23	NA
185588	Ruegeria sp. PR1b	NA	1	NA
1856406	Bacillus sp. H15-1	NA	1	NA
1856685	Pseudomonas sp. TCU-HL1	10	5	10
1857889	Silviavirus	NA	1	NA
1858609	Acidovorax sp. T1	13	7	14
1859	Frankia alni	9	NA	NA
1860099	Methanobrevibacter sp. A27	NA	3	NA
1860100	Methanobacterium sp. A39	NA	3	NA
1860122	Halothiobacillus sp. LS2	15	37	11
1861	Geodermatophilus obscurus	5	NA	NA
186189	Xylanimonas cellulosilytica	28	NA	24
186192	Marinithermus hydrothermalis	1	NA	NA
1863008	Shigella phage SHFML-11	NA	NA	145
1864622	Enterobacter phage Arya	NA	1	NA
186490	Candidatus Baumannia cicadellinicola	10	10	NA
1865	Actinoplanes	NA	17	NA
1866	Actinoplanes missouriensis	6	NA	NA
186764	L5virus	NA	5	NA
186801	Clostridia	NA	214	NA
186802	Clostridiales	NA	1135	NA
186803	Lachnospiraceae	NA	322	NA
186804	Peptostreptococcaceae	NA	25	NA
186806	Eubacteriaceae	NA	6	NA
186807	Peptococcaceae	NA	40	NA
186813	unclassified Clostridiales	NA	30	NA
1868135	Enterobacter sp. HK169	2	2	NA
186814	Thermoanaerobacteraceae	NA	42	NA
186817	Bacillaceae	NA	198	NA
186818	Planococcaceae	NA	7	NA
186822	Paenibacillaceae	NA	30	NA
186823	Alicyclobacillaceae	NA	1	NA
186826	Lactobacillales	NA	1352	NA
186828	Carnobacteriaceae	NA	49	NA
1868325	Prosthecochloris sp. CIB 2401	6	27	NA
1869170	Rhizobium sp. S41	NA	5	NA
1869245	Natrialba sp. SSL1	NA	3	NA
186931	Thioalkalivibrio nitratireducens	3	NA	NA
1870984	Anaerococcus mediterraneensis	28	79	24
187101	Sneathia amnii	35	91	29
1871021	Lachnoclostridium phocaeense	19	201	17
1871025	Ndongobacter massiliensis	26	152	22
187137	Oceanithermus profundus	2	NA	NA
187145	Caldithrix abyssi	4	NA	NA
187272	Alkalilimnicola ehrlichii MLHE-1	NA	26	NA
1873	Micromonospora	NA	16	NA
187303	Methylocystis sp. SC2	10	21	10
187304	Labrenzia aggregata	4	NA	NA
187327	Acidaminococcus intestini	3	NA	NA
1873524	Halodesulfurarchaeum formicicum	NA	1	NA
187420	Methanothermobacter thermautotrophicus str. Delta H	NA	4	NA
1874317	Marinobacter salinus	7	24	NA
187452	Pediococcus claussenii	8	34	NA
1874630	Clavibacter michiganensis subsp. capsici	NA	2	NA
187493	Thalassolituus oleivorans	13	26	11
187857	Aquificae	NA	1	NA
1879023	Mycobacterium sp. djl-10	7	17	NA
1883	Streptomyces	NA	341	NA
1883372	Erwinia phage vB_EamM_EarlPhillipIV	NA	1	NA
1883373	Erwinia phage vB_EamM_Huxley	NA	1	NA
1883416	Halomonas sp. 1513	6	27	NA
1884263	Selenomonas sp. oral taxon 920	365	706	365
188708	Thermotogae	NA	9	NA
188709	Thermotogaceae	NA	14	NA
188711	Thermodesulfobacteriaceae	NA	11	NA
1887647	Gordonia phage Ghobes	NA	2	NA
1887655	Gordonia phage Twister6	NA	13	NA
188786	Thermaceae	NA	19	NA
188787	Deinococci	NA	9	NA
1888	Streptomyces albus	27	32	28
1888195	Streptococcus himalayensis	125	265	130
1889	Streptomyces ambofaciens	8	2	NA
188908	Oleispira antarctica	8	NA	NA
188932	Pedobacter cryoconitis	13	106	13
188937	Methanosarcina acetivorans C2A	NA	10	NA
1889813	Anaerolineaceae bacterium oral taxon 439	5	101	NA
1890424	Synechococcales	NA	15	NA
1890426	Synechococcaceae	NA	7	NA
1891280	Sulfolobus sp. A20	NA	3	NA
1891675	Pantoea alhagi	18	15	17
1891926	Fuerstia marisgermanicae	5	32	NA
1892254	Oscillatoriaceae	NA	1	NA
1892404	Bacillus sp. ABP14	2	NA	NA
1894	Streptomyces aureofaciens	10	19	10
189423	Streptococcus pneumoniae 670-6B	NA	240	NA
189425	Paenibacillus graminis	3	16	NA
189426	Paenibacillus odorifer	11	5	NA
1896196	Porphyrobacter sp. LM 6	6	7	NA
1897478	Haladaptatus sp. W1	NA	5	NA
1898060	Lymphocystis disease virus Sa	NA	3	NA
1898684	Pseudomonas sp. LPH1	2	3	NA
19	Pelobacter carbinolicus	7	NA	NA
190063	Fowl aviadenovirus C	NA	1	NA
1901	Streptomyces clavuligerus	11	13	NA
190304	Fusobacterium nucleatum subsp. nucleatum ATCC 25586	NA	286	NA
1903186	Brachybacterium sp. P6-10-X1	21	22	18
1903187	Microcystis aeruginosa PCC 7806SL	NA	9	NA
1903266	Cedratvirus A11	NA	2	NA
1903409	Erwiniaceae	NA	10	NA
1903410	Pectobacteriaceae	NA	22	NA
1903411	Yersiniaceae	NA	27	NA
1903412	Hafniaceae	NA	44	NA
1903414	Morganellaceae	NA	51	NA
1903686	Jeotgalibaca sp. PTS2502	33	152	27
1903694	Oceanisphaera sp. AMac2203	8	19	NA
1903704	Tumebacillus sp. AR23208	5	36	NA
1904640	Betaproteobacteria bacterium GR16-43	18	47	NA
190485	Xanthomonas campestris pv. campestris str. ATCC 33913	NA	1	NA
1904944	Stenotrophomonas sp. LM091	4	14	NA
1905730	Pectobacterium parmentieri	NA	7	NA
1905847	Curtobacterium sp. BH-2-1-1	6	14	NA
1906246	Natronomonas sp. CBA1134	NA	8	NA
190650	Caulobacter crescentus CB15	NA	6	NA
1906738	Hyphomonas sp. Mor2	NA	16	NA
1906741	Jeongeupia sp. USM3	14	58	NA
1906742	Microbacterium sp. BH-3-3-3	7	14	NA
1907	Streptomyces glaucescens	3	16	NA
190721	Ralstonia insidiosa	14	18	13
1907766	Pseudomonas sp. BS-2016	1	4	NA
190818	Geoglobus	NA	2	NA
190893	Vibrio coralliilyticus	31	41	28
1909395	Nonomuraea sp. ATCC 55076	8	43	NA
1909732	Tessaracoccus sp. T2.5-30	35	57	33
191	Azospirillum	NA	15	NA
1911	Streptomyces griseus	3	NA	NA
1911586	Marinilactibacillus sp. 15R	19	95	17
1911587	Virgibacillus sp. 6R	10	63	11
1912	Streptomyces hygroscopicus	6	38	NA
1912216	Cutibacterium	NA	144	NA
1912760	C5virus	NA	2	NA
1912795	Actinomyces sp. VUL4_3	20	96	21
1912856	Peptoniphilus sp. ING2-D1G	5	75	NA
191292	Rhodococcus aetherivorans	NA	1	NA
1913577	Gramella sp. LPB0144	21	56	20
1913578	Sphingopyxis sp. LPB0140	3	16	NA
191394	Deferribacteraceae	NA	9	NA
191412	Chlorobiaceae	NA	63	NA
1914850	Cr3virus	NA	1	NA
191493	Corynebacterium sphenisci	6	NA	NA
191495	Conexibacter woesei	6	NA	NA
1915	Streptomyces lincolnensis	10	20	NA
1915078	Thioclava nitratireducens	2	8	NA
1915310	Enterobacter cloacae complex sp. ECNIH7	NA	2	NA
191579	Fluviicola taffensis	30	NA	23
1916	Streptomyces lividans	1	NA	NA
